run_id,original_path,terrain_name,terrain_height_cm,contact_timing_bias_s,repeat_idx,startup_valid,late_stabilization,secondary_label,start_z,end_z,delta_z,forward_progress,duration_executed,success,task_completion_success,filter_pass,exclusion_reason
20260411_011127_ocs2_stepdown_1cm_ctp010_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp010_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011127_ocs2_stepdown_1cm_ctp010_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp010_r07,ocs2_stepdown_1cm,1.0,0.1,7,True,False,,0.172,0.1077,-0.0643,0.028,22.0029,True,True,False,low_progress
20260411_011202_ocs2_stepdown_1cm_ctp010_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp010_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011202_ocs2_stepdown_1cm_ctp010_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp010_r08,ocs2_stepdown_1cm,1.0,0.1,8,True,False,,0.1761,0.1074,-0.0687,0.0263,22.0065,True,True,False,low_progress
20260411_011237_ocs2_stepdown_1cm_ctp010_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp010_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011237_ocs2_stepdown_1cm_ctp010_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp010_r09,ocs2_stepdown_1cm,1.0,0.1,9,True,False,,0.2794,0.3678,0.0884,3.3757,22.0045,True,True,True,
20260411_011312_ocs2_stepdown_1cm_ctp010_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp010_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011312_ocs2_stepdown_1cm_ctp010_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp010_r10,ocs2_stepdown_1cm,1.0,0.1,10,True,False,,0.1762,0.1076,-0.0686,0.0271,22.0013,True,True,False,low_progress
20260411_011347_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011347_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r01,ocs2_stepdown_1cm,1.0,0.12,1,True,False,,0.2759,0.1618,-0.114,0.3783,22.0044,True,True,False,low_progress
20260411_011422_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011422_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r02,ocs2_stepdown_1cm,1.0,0.12,2,False,False,,0.2791,0.337,0.0579,0.3529,5.4617,False,False,False,short_duration
20260411_011440_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011440_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r03,ocs2_stepdown_1cm,1.0,0.12,3,True,False,,0.2818,0.1979,-0.0838,0.0476,17.982,False,False,False,low_progress
20260411_011511_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011511_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r04,ocs2_stepdown_1cm,1.0,0.12,4,True,False,,0.2733,0.2861,0.0128,0.2654,9.3011,False,False,False,low_progress
20260411_011533_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011533_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r05,ocs2_stepdown_1cm,1.0,0.12,5,True,False,,0.2772,0.1689,-0.1083,1.9705,17.9625,False,False,True,
20260411_011604_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011604_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r06,ocs2_stepdown_1cm,1.0,0.12,6,True,False,,-0.0006,0.1141,0.1147,3.1137,22.0028,True,True,True,
20260411_011639_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011639_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r07,ocs2_stepdown_1cm,1.0,0.12,7,True,False,,0.2721,0.2743,0.0022,1.1631,10.7812,False,False,True,
20260411_011703_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011703_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r08,ocs2_stepdown_1cm,1.0,0.12,8,False,False,,0.2775,0.2653,-0.0123,0.0909,6.921,False,False,False,short_duration
20260411_011723_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011723_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r09,ocs2_stepdown_1cm,1.0,0.12,9,False,False,,0.2756,0.3314,0.0558,0.6423,6.7008,False,False,False,short_duration
20260411_011742_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011742_ocs2_stepdown_1cm_ctp012_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp012_r10,ocs2_stepdown_1cm,1.0,0.12,10,False,False,,0.2789,0.3337,0.0548,0.3365,5.4608,False,False,False,short_duration
20260411_011801_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011801_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r01,ocs2_stepdown_1cm,1.0,0.15,1,False,False,,0.0006,0.6615,0.6608,-0.5987,5.7209,False,False,False,short_duration
20260411_011819_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011819_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r02,ocs2_stepdown_1cm,1.0,0.15,2,False,False,,0.2768,0.3163,0.0396,-0.6285,6.1208,False,False,False,short_duration
20260411_011838_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011838_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r03,ocs2_stepdown_1cm,1.0,0.15,3,False,False,,0.2832,0.1669,-0.1163,-0.2585,6.7608,False,False,False,short_duration
20260411_011858_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011858_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r04,ocs2_stepdown_1cm,1.0,0.15,4,False,False,,0.0002,0.5096,0.5094,-0.4515,6.0408,False,False,False,short_duration
20260411_011917_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011917_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r05,ocs2_stepdown_1cm,1.0,0.15,5,True,False,,0.2764,0.1984,-0.078,0.2985,13.0407,False,False,False,low_progress
20260411_011943_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_011943_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r06,ocs2_stepdown_1cm,1.0,0.15,6,False,False,,-0.0001,0.474,0.4741,-0.4892,7.6217,False,False,False,short_duration
20260411_012004_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_012004_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r07,ocs2_stepdown_1cm,1.0,0.15,7,False,False,,0.2793,0.2961,0.0168,0.1406,5.3407,False,False,False,short_duration
20260411_012022_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_012022_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r08,ocs2_stepdown_1cm,1.0,0.15,8,False,False,,0.2774,0.3236,0.0462,0.1944,5.3613,False,False,False,short_duration
20260411_012040_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_012040_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r09,ocs2_stepdown_1cm,1.0,0.15,9,False,False,,-0.0,0.4855,0.4855,-0.5522,5.2607,False,False,False,short_duration
20260411_012058_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_012058_ocs2_stepdown_1cm_ctp015_height_only_nominal_v1_contactflagbias_batch_1cm_ocs2_stepdown_1cm_ctp015_r10,ocs2_stepdown_1cm,1.0,0.15,10,False,False,,0.2791,0.3261,0.047,0.0503,5.2606,False,False,False,short_duration
20260411_012302_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_012302_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r01,ocs2_stepdown_3cm,3.0,0.0,1,True,False,,0.2794,0.3583,0.0789,1.3513,22.003,True,True,True,
20260411_012337_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_012337_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r02,ocs2_stepdown_3cm,3.0,0.0,2,True,False,,0.2821,0.358,0.0759,1.3477,22.0028,True,True,True,
20260411_012412_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_012412_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r03,ocs2_stepdown_3cm,3.0,0.0,3,True,False,,0.1736,0.1015,-0.0721,0.0195,22.0027,True,True,False,low_progress
20260411_012447_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_012447_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r04,ocs2_stepdown_3cm,3.0,0.0,4,True,False,,0.2773,0.3582,0.0809,1.3644,22.003,True,True,True,
20260411_012522_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_012522_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r05,ocs2_stepdown_3cm,3.0,0.0,5,True,False,,-0.0008,0.0452,0.046,1.3366,22.0027,True,True,True,
20260411_012557_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_012557_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r06,ocs2_stepdown_3cm,3.0,0.0,6,True,False,,0.279,0.3583,0.0793,1.3923,22.0046,True,True,True,
20260411_012632_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_012632_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r07,ocs2_stepdown_3cm,3.0,0.0,7,True,False,,0.276,0.3584,0.0824,1.3671,22.004,True,True,True,
20260411_012707_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_012707_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r08,ocs2_stepdown_3cm,3.0,0.0,8,True,False,,0.28,0.3583,0.0783,1.3688,22.0035,True,True,True,
20260411_012742_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_012742_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r09,ocs2_stepdown_3cm,3.0,0.0,9,True,False,,0.2744,0.3584,0.0841,1.3495,22.0032,True,True,True,
20260411_012817_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_012817_ocs2_stepdown_3cm_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_r10,ocs2_stepdown_3cm,3.0,0.0,10,True,False,,0.2766,0.3583,0.0817,1.369,22.0025,True,True,True,
20260411_012852_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_012852_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r01,ocs2_stepdown_3cm,3.0,0.05,1,True,False,,0.278,0.3584,0.0804,2.1763,22.0045,True,True,True,
20260411_012927_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_012927_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r02,ocs2_stepdown_3cm,3.0,0.05,2,True,False,,0.2749,0.3584,0.0835,2.0822,22.0027,True,True,True,
20260411_013002_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_013002_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r03,ocs2_stepdown_3cm,3.0,0.05,3,True,False,,0.0004,0.0904,0.0901,2.1642,22.003,True,True,True,
20260411_013036_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_013036_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r04,ocs2_stepdown_3cm,3.0,0.05,4,True,False,,0.0003,0.1267,0.1264,2.086,22.0041,True,True,True,
20260411_013111_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_013111_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r05,ocs2_stepdown_3cm,3.0,0.05,5,True,False,,0.0002,0.0485,0.0484,2.2259,22.0046,True,True,True,
20260411_013149_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_013149_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r06,ocs2_stepdown_3cm,3.0,0.05,6,True,False,,0.0002,0.0471,0.0468,2.1706,22.0042,True,True,True,
20260411_013224_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_013224_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r07,ocs2_stepdown_3cm,3.0,0.05,7,True,False,,0.279,0.3586,0.0795,2.1729,22.0034,True,True,True,
20260411_013259_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_013259_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r08,ocs2_stepdown_3cm,3.0,0.05,8,True,False,,0.2783,0.3585,0.0802,2.1377,22.003,True,True,True,
20260411_013333_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_013333_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r09,ocs2_stepdown_3cm,3.0,0.05,9,True,False,,0.2793,0.3583,0.079,2.0646,22.0036,True,True,True,
20260411_013408_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_013408_ocs2_stepdown_3cm_ctp005_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp005_r10,ocs2_stepdown_3cm,3.0,0.05,10,True,False,,0.0002,0.0598,0.0596,2.1212,22.0033,True,True,True,
20260411_013443_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_013443_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r01,ocs2_stepdown_3cm,3.0,0.07,1,True,False,,0.2731,0.3593,0.0862,2.7222,22.0031,True,True,True,
20260411_013518_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_013518_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r02,ocs2_stepdown_3cm,3.0,0.07,2,True,False,,0.2816,0.359,0.0774,2.5786,22.0028,True,True,True,
20260411_013553_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_013553_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r03,ocs2_stepdown_3cm,3.0,0.07,3,True,False,,0.2717,0.3589,0.0873,2.5708,22.0033,True,True,True,
20260411_013628_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_013628_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r04,ocs2_stepdown_3cm,3.0,0.07,4,True,False,,0.0005,0.056,0.0555,2.5967,22.0029,True,True,True,
20260411_013703_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_013703_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r05,ocs2_stepdown_3cm,3.0,0.07,5,True,False,,0.0001,0.1325,0.1324,2.5941,22.0031,True,True,True,
20260411_013738_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_013738_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r06,ocs2_stepdown_3cm,3.0,0.07,6,True,False,,0.2734,0.3591,0.0857,2.5648,22.0037,True,True,True,
20260411_013813_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_013813_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r07,ocs2_stepdown_3cm,3.0,0.07,7,True,False,,0.0002,0.111,0.1108,2.6456,22.0034,True,True,True,
20260411_013848_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_013848_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r08,ocs2_stepdown_3cm,3.0,0.07,8,True,False,,0.0005,0.1965,0.196,2.5091,22.0022,True,True,True,
20260411_013923_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_013923_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r09,ocs2_stepdown_3cm,3.0,0.07,9,True,False,,0.0003,0.1739,0.1737,2.6343,22.0045,True,True,True,
20260411_013958_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_013958_ocs2_stepdown_3cm_ctp007_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp007_r10,ocs2_stepdown_3cm,3.0,0.07,10,True,False,,0.0002,0.1468,0.1466,2.5265,22.0036,True,True,True,
20260411_014033_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_014033_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r01,ocs2_stepdown_3cm,3.0,0.08,1,True,False,,0.0003,0.1912,0.1909,2.7431,22.003,True,True,True,
20260411_014108_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_014108_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r02,ocs2_stepdown_3cm,3.0,0.08,2,True,False,,0.0,0.1791,0.1791,2.7064,22.0039,True,True,True,
